#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
GCLC	GCLM	9606.ENSP00000497574	9606.ENSP00000359258	0	0	0	0	0	0.871	0.967	0	0.995
GCLC	GOT1	9606.ENSP00000497574	9606.ENSP00000359539	0	0	0	0	0	0	0.800	0	0.800
GCLM	GLUL	9606.ENSP00000359258	9606.ENSP00000307900	0	0	0	0	0	0	0.800	0	0.800
GCLM	GOT1	9606.ENSP00000359258	9606.ENSP00000359539	0	0	0	0	0	0.053	0.800	0	0.802
GFAP	VIM	9606.ENSP00000253408	9606.ENSP00000446007	0	0	0	0.944	0	0.785	0	0	0.785
GLI1	GLI2	9606.ENSP00000228682	9606.ENSP00000390436	0	0	0	0.787	0	0.099	0.900	0	0.906
GLI1	SUFU	9606.ENSP00000228682	9606.ENSP00000358918	0	0	0	0	0	0.994	0.900	0	0.999
GLI2	GSK3B	9606.ENSP00000390436	9606.ENSP00000324806	0	0	0	0	0	0.081	0.750	0	0.760
GLI2	SUFU	9606.ENSP00000390436	9606.ENSP00000358918	0	0	0	0	0	0.815	0.900	0	0.980
GLI2	RUNX2	9606.ENSP00000390436	9606.ENSP00000360493	0	0	0	0	0	0.067	0.700	0	0.708
GOT1	MIF	9606.ENSP00000359539	9606.ENSP00000215754	0	0	0	0	0	0	0.900	0	0.900
GOT1	TYR	9606.ENSP00000359539	9606.ENSP00000263321	0	0	0	0	0	0.067	0.900	0	0.902
GOT1	HPD	9606.ENSP00000359539	9606.ENSP00000289004	0	0	0	0	0	0	0.942	0	0.942
GOT1	IDH2	9606.ENSP00000359539	9606.ENSP00000331897	0	0	0	0	0	0	0.800	0	0.800
GOT1	TAT	9606.ENSP00000359539	9606.ENSP00000348234	0	0	0	0	0	0	0.914	0	0.914
GOT1	HOGA1	9606.ENSP00000359539	9606.ENSP00000359680	0	0	0	0	0	0.060	0.900	0	0.901
GOT1	IDH1	9606.ENSP00000359539	9606.ENSP00000390265	0	0	0	0	0	0.202	0.800	0	0.833
GOT1	PAH	9606.ENSP00000359539	9606.ENSP00000448059	0	0	0	0	0	0	0.900	0	0.900
GOT1	TH	9606.ENSP00000359539	9606.ENSP00000370571	0	0	0	0	0	0	0.900	0	0.900
GPC3	WNT2	9606.ENSP00000377836	9606.ENSP00000265441	0	0	0	0	0	0.143	0.900	0	0.910
GPC3	WNT3A	9606.ENSP00000377836	9606.ENSP00000284523	0	0	0	0	0	0.143	0.900	0	0.910
GPC3	WNT1	9606.ENSP00000377836	9606.ENSP00000293549	0	0	0	0	0	0.143	0.900	0	0.910
GPC3	IHH	9606.ENSP00000377836	9606.ENSP00000295731	0	0	0	0	0	0.114	0.900	0	0.907
GPC3	SHH	9606.ENSP00000377836	9606.ENSP00000297261	0	0	0	0	0	0.114	0.900	0	0.907
GPX4	GSR	9606.ENSP00000346103	9606.ENSP00000221130	0	0	0	0	0	0.056	0.927	0	0.928
GSDMD	NLRP3	9606.ENSP00000433209	9606.ENSP00000337383	0	0	0	0	0	0	0.900	0	0.900
GSK3B	LRP6	9606.ENSP00000324806	9606.ENSP00000261349	0	0	0	0	0	0.626	0.720	0	0.890
GSK3B	LRP5	9606.ENSP00000324806	9606.ENSP00000294304	0	0	0	0	0	0	0.720	0	0.720
GSK3B	TLR3	9606.ENSP00000324806	9606.ENSP00000296795	0	0	0	0	0	0.954	0	0	0.954
GSK3B	LRRK2	9606.ENSP00000324806	9606.ENSP00000298910	0	0	0	0.567	0	0.510	0.720	0	0.856
GSK3B	RUNX2	9606.ENSP00000324806	9606.ENSP00000360493	0	0	0	0	0	0	0.700	0	0.700
GSK3B	SUFU	9606.ENSP00000324806	9606.ENSP00000358918	0	0	0	0	0	0.073	0.750	0	0.758
GSK3B	NFE2L2	9606.ENSP00000324806	9606.ENSP00000380252	0	0	0	0	0	0.547	0.750	0	0.881
GSK3B	NFATC1	9606.ENSP00000324806	9606.ENSP00000389377	0	0	0	0	0	0.166	0.900	0	0.913
GSK3B	TRAF6	9606.ENSP00000324806	9606.ENSP00000433623	0	0	0	0	0	0.983	0	0	0.983
GSK3B	PSEN1	9606.ENSP00000324806	9606.ENSP00000326366	0	0	0	0	0	0.748	0.900	0	0.973
GSK3B	MYC	9606.ENSP00000324806	9606.ENSP00000478887	0	0	0	0	0	0.822	0.900	0	0.981
GSK3B	MAPT	9606.ENSP00000324806	9606.ENSP00000340820	0	0	0	0	0	0.942	0.900	0	0.993
GSR	NFE2L2	9606.ENSP00000221130	9606.ENSP00000380252	0	0	0	0	0	0	0.750	0	0.750
GSTZ1	HGD	9606.ENSP00000451976	9606.ENSP00000283871	0	0	0	0	0	0	0.979	0	0.979
GZMB	PARP1	9606.ENSP00000216341	9606.ENSP00000355759	0	0	0	0	0	0	0.900	0	0.900
HAMP	LCN2	9606.ENSP00000471894	9606.ENSP00000362108	0	0	0	0	0	0.967	0	0	0.967
HDAC4	HDAC5	9606.ENSP00000264606	9606.ENSP00000225983	0	0	0	0.955	0	0.510	0.900	0	0.948
HDAC4	HIF1A	9606.ENSP00000264606	9606.ENSP00000437955	0	0	0	0	0	0.788	0	0	0.788
HDAC4	RUNX2	9606.ENSP00000264606	9606.ENSP00000360493	0	0	0	0	0	0.637	0.700	0	0.886
HGD	HPD	9606.ENSP00000283871	9606.ENSP00000289004	0	0	0	0	0	0.091	0.978	0	0.979
HGF	PDGFRA	9606.ENSP00000222390	9606.ENSP00000257290	0	0	0	0	0	0.192	0.650	0	0.705
HHIP	IHH	9606.ENSP00000296575	9606.ENSP00000295731	0	0	0	0	0	0.245	0.900	0	0.921
HHIP	SHH	9606.ENSP00000296575	9606.ENSP00000297261	0	0	0	0	0	0.933	0.900	0	0.993
HIF1A	MAPK1	9606.ENSP00000437955	9606.ENSP00000215832	0	0	0	0	0	0.626	0.900	0	0.961
HIF1A	VHL	9606.ENSP00000437955	9606.ENSP00000256474	0	0	0	0	0	0.999	0.900	0	0.999
HIF1A	MDM2	9606.ENSP00000437955	9606.ENSP00000258149	0	0	0	0	0	0.839	0	0	0.839
HIF1A	STAT3	9606.ENSP00000437955	9606.ENSP00000264657	0	0	0	0	0	0.738	0.750	0	0.931
HIF1A	TP53	9606.ENSP00000437955	9606.ENSP00000269305	0	0	0	0	0	0.847	0	0	0.847
HIF1A	SMAD3	9606.ENSP00000437955	9606.ENSP00000332973	0	0	0	0	0	0.784	0	0	0.784
HIF1A	NOTCH1	9606.ENSP00000437955	9606.ENSP00000498587	0	0	0	0	0	0.292	0.900	0	0.926
HLA-A	HLA-DRB1	9606.ENSP00000379873	9606.ENSP00000353099	0	0	0	0.614	0	0	0.900	0	0.900
HLA-A	HLA-B	9606.ENSP00000379873	9606.ENSP00000399168	0	0	0	0.982	0	0.316	0.900	0	0.928
HLA-B	HLA-DRB1	9606.ENSP00000399168	9606.ENSP00000353099	0	0	0	0.619	0	0	0.900	0	0.900
HLA-DRB1	MLANA	9606.ENSP00000353099	9606.ENSP00000370886	0	0	0	0	0	0.900	0	0	0.900
HLA-DRB1	VIM	9606.ENSP00000353099	9606.ENSP00000446007	0	0	0	0	0	0.920	0	0	0.920
HMOX1	IL13	9606.ENSP00000216117	9606.ENSP00000304915	0	0	0	0	0	0	0.750	0	0.750
HMOX1	IL4	9606.ENSP00000216117	9606.ENSP00000231449	0	0	0	0	0	0	0.750	0	0.750
HMOX1	NLRP3	9606.ENSP00000216117	9606.ENSP00000337383	0	0	0	0	0	0	0.750	0	0.750
HMOX1	NFE2L2	9606.ENSP00000216117	9606.ENSP00000380252	0	0	0	0	0	0	0.750	0	0.750
HPD	MIF	9606.ENSP00000289004	9606.ENSP00000215754	0	0	0	0	0	0	0.900	0	0.900
HPD	TAT	9606.ENSP00000289004	9606.ENSP00000348234	0	0	0	0	0	0	0.948	0	0.948
HRAS	MAPK1	9606.ENSP00000407586	9606.ENSP00000215832	0	0	0	0	0	0.098	0.900	0	0.905
HRAS	KRAS	9606.ENSP00000407586	9606.ENSP00000256078	0	0	0	0.981	0	0.883	0.900	0	0.987
HRAS	PDGFRA	9606.ENSP00000407586	9606.ENSP00000257290	0	0	0	0	0	0.092	0.900	0	0.905
HRAS	PIK3CA	9606.ENSP00000407586	9606.ENSP00000263967	0	0	0	0	0	0.758	0.900	0	0.974
HRAS	KIT	9606.ENSP00000407586	9606.ENSP00000288135	0	0	0	0	0	0.071	0.900	0	0.903
HRAS	NRAS	9606.ENSP00000407586	9606.ENSP00000358548	0	0	0	0.981	0	0.330	0.900	0	0.930
HRAS	SRC	9606.ENSP00000407586	9606.ENSP00000362680	0	0	0	0	0	0.496	0.900	0	0.947
HRAS	SYK	9606.ENSP00000407586	9606.ENSP00000364898	0	0	0	0	0	0.110	0.900	0	0.907
HRAS	MAPK8	9606.ENSP00000407586	9606.ENSP00000378974	0	0	0	0	0	0.522	0.900	0	0.950
HRAS	SOS1	9606.ENSP00000407586	9606.ENSP00000384675	0	0	0	0	0	0.991	0.900	0	0.999
HRAS	PIK3CB	9606.ENSP00000407586	9606.ENSP00000501150	0	0	0	0	0	0.133	0.900	0	0.909
HRAS	PIK3R1	9606.ENSP00000407586	9606.ENSP00000428056	0	0	0	0	0	0.688	0.900	0	0.967
IDH1	IDH2	9606.ENSP00000390265	9606.ENSP00000331897	0	0	0	0.971	0	0.608	0.900	0	0.959
IDH1	NFE2L2	9606.ENSP00000390265	9606.ENSP00000380252	0	0	0	0	0	0	0.750	0	0.750
IDO1	TDO2	9606.ENSP00000430950	9606.ENSP00000444788	0	0	0	0	0	0	0.900	0	0.900
IFNA1	IFNA17	9606.ENSP00000276927	9606.ENSP00000411940	0	0	0	0.977	0	0.623	0.400	0	0.764
IFNG	JAK2	9606.ENSP00000229135	9606.ENSP00000371067	0	0	0	0	0	0	0.900	0	0.900
IGF1	INS	9606.ENSP00000376637	9606.ENSP00000380432	0	0	0	0	0	0	0.900	0	0.900
IHH	SHH	9606.ENSP00000295731	9606.ENSP00000297261	0	0	0	0.957	0	0	0.900	0	0.900
IHH	RUNX2	9606.ENSP00000295731	9606.ENSP00000360493	0	0	0	0	0	0	0.750	0	0.750
IHH	PTCH1	9606.ENSP00000295731	9606.ENSP00000332353	0	0	0	0	0	0.495	0.900	0	0.947
IL10	TNFRSF1A	9606.ENSP00000412237	9606.ENSP00000162749	0	0	0	0	0	0	0.750	0	0.750
IL10	IL6	9606.ENSP00000412237	9606.ENSP00000385675	0	0	0	0	0	0	0.800	0	0.800
IL12B	IL23A	9606.ENSP00000231228	9606.ENSP00000228534	0	0	0	0	0	0.981	0.900	0	0.998
IL18	NFKB1	9606.ENSP00000280357	9606.ENSP00000226574	0	0	0	0	0	0	0.900	0	0.900
IL18	RELA	9606.ENSP00000280357	9606.ENSP00000384273	0	0	0	0	0	0	0.900	0	0.900
IL18	JUN	9606.ENSP00000280357	9606.ENSP00000360266	0	0	0	0	0	0	0.900	0	0.900
IL1A	JUN	9606.ENSP00000263339	9606.ENSP00000360266	0	0	0	0	0	0	0.750	0	0.750
IL1A	IL1B	9606.ENSP00000263339	9606.ENSP00000263341	0	0	0	0	0	0	0.900	0	0.900
IL1B	NFKB1	9606.ENSP00000263341	9606.ENSP00000226574	0	0	0	0	0	0	0.900	0	0.900
IL1B	JUN	9606.ENSP00000263341	9606.ENSP00000360266	0	0	0	0	0	0	0.900	0	0.900
IL1B	RELA	9606.ENSP00000263341	9606.ENSP00000384273	0	0	0	0	0	0	0.900	0	0.900
IL1B	NLRP3	9606.ENSP00000263341	9606.ENSP00000337383	0	0	0	0	0	0.312	0.900	0	0.928
IL2	IL2RA	9606.ENSP00000226730	9606.ENSP00000369293	0	0	0	0	0	0.960	0.900	0	0.995
IL23A	JAK2	9606.ENSP00000228534	9606.ENSP00000371067	0	0	0	0	0	0	0.900	0	0.900
IL2RA	STAT5A	9606.ENSP00000369293	9606.ENSP00000341208	0	0	0	0	0	0.627	0.900	0	0.961
IL2RA	JAK2	9606.ENSP00000369293	9606.ENSP00000371067	0	0	0	0	0	0	0.800	0	0.800
IL6	NFKB1	9606.ENSP00000385675	9606.ENSP00000226574	0	0	0	0	0	0	0.900	0	0.900
IL6	JUN	9606.ENSP00000385675	9606.ENSP00000360266	0	0	0	0	0	0	0.900	0	0.900
IL6	JAK2	9606.ENSP00000385675	9606.ENSP00000371067	0	0	0	0	0	0	0.900	0	0.900
IL6	RELA	9606.ENSP00000385675	9606.ENSP00000384273	0	0	0	0	0	0.292	0.900	0	0.926
IL7R	JAK2	9606.ENSP00000306157	9606.ENSP00000371067	0	0	0	0	0	0.046	0.800	0	0.801
IMP3	NAT10	9606.ENSP00000326981	9606.ENSP00000257829	0	0	0	0	0	0.976	0	0	0.976
INPP5E	PTEN	9606.ENSP00000360777	9606.ENSP00000361021	0	0	0	0	0	0	0.900	0	0.900
INS	PDGFRA	9606.ENSP00000380432	9606.ENSP00000257290	0	0	0	0	0	0	0.900	0	0.900
INS	KIT	9606.ENSP00000380432	9606.ENSP00000288135	0	0	0	0	0	0	0.900	0	0.900
INS	IRS1	9606.ENSP00000380432	9606.ENSP00000304895	0	0	0	0	0	0	0.900	0	0.900
IRS1	PIK3CA	9606.ENSP00000304895	9606.ENSP00000263967	0	0	0	0	0	0.849	0.900	0	0.984
IRS1	NTRK2	9606.ENSP00000304895	9606.ENSP00000277120	0	0	0	0	0	0.098	0.900	0	0.905
IRS1	KL	9606.ENSP00000304895	9606.ENSP00000369442	0	0	0	0	0	0	0.900	0	0.900
IRS1	NTRK1	9606.ENSP00000304895	9606.ENSP00000431418	0	0	0	0	0	0.098	0.900	0	0.905
IRS1	SOCS3	9606.ENSP00000304895	9606.ENSP00000330341	0	0	0	0	0	0.299	0.900	0	0.926
IRS1	MAPK8	9606.ENSP00000304895	9606.ENSP00000378974	0	0	0	0	0	0.476	0.900	0	0.945
IRS1	PIK3CB	9606.ENSP00000304895	9606.ENSP00000501150	0	0	0	0	0	0.557	0.900	0	0.953
IRS1	MTOR	9606.ENSP00000304895	9606.ENSP00000354558	0	0	0	0	0	0.635	0.900	0	0.962
IRS1	JAK2	9606.ENSP00000304895	9606.ENSP00000371067	0	0	0	0	0	0.647	0.900	0	0.963
IRS1	PIK3R1	9606.ENSP00000304895	9606.ENSP00000428056	0	0	0	0	0	0.993	0.900	0	0.999
IRS1	PTPN11	9606.ENSP00000304895	9606.ENSP00000489597	0	0	0	0	0	0.981	0.900	0	0.998
JAG1	NOTCH1	9606.ENSP00000254958	9606.ENSP00000498587	0	0	0	0.710	0	0.870	0.900	0	0.986
JAK2	PDGFRA	9606.ENSP00000371067	9606.ENSP00000257290	0	0	0	0.562	0	0.074	0.900	0	0.903
JAK2	PIK3CA	9606.ENSP00000371067	9606.ENSP00000263967	0	0	0	0	0	0.069	0.900	0	0.902
JAK2	STAT3	9606.ENSP00000371067	9606.ENSP00000264657	0	0	0	0	0	0.885	0.900	0	0.988
JAK2	PRMT5	9606.ENSP00000371067	9606.ENSP00000319169	0	0	0	0	0	0.510	0.750	0	0.872
JAK2	SOCS3	9606.ENSP00000371067	9606.ENSP00000330341	0	0	0	0	0	0.923	0.900	0	0.991
JAK2	PTK2	9606.ENSP00000371067	9606.ENSP00000341189	0	0	0	0.578	0	0.537	0.900	0	0.951
JAK2	STAT5A	9606.ENSP00000371067	9606.ENSP00000341208	0	0	0	0	0	0.802	0.900	0	0.979
JAK2	STAT1	9606.ENSP00000371067	9606.ENSP00000354394	0	0	0	0	0	0.838	0.900	0	0.983
JAK2	SYK	9606.ENSP00000371067	9606.ENSP00000364898	0	0	0	0.640	0	0	0.800	0	0.800
JAK2	VAV1	9606.ENSP00000371067	9606.ENSP00000472929	0	0	0	0	0	0.510	0.500	0	0.744
JAK2	PLCG2	9606.ENSP00000371067	9606.ENSP00000482457	0	0	0	0	0	0	0.900	0	0.900
JAK2	PIK3CB	9606.ENSP00000371067	9606.ENSP00000501150	0	0	0	0	0	0.069	0.900	0	0.902
JAK2	PIK3R1	9606.ENSP00000371067	9606.ENSP00000428056	0	0	0	0	0	0.671	0.900	0	0.965
JAK2	PTPN11	9606.ENSP00000371067	9606.ENSP00000489597	0	0	0	0	0	0.750	0.900	0	0.973
JUN	SIRT1	9606.ENSP00000360266	9606.ENSP00000212015	0	0	0	0	0	0.710	0	0	0.710
JUN	MAPK1	9606.ENSP00000360266	9606.ENSP00000215832	0	0	0	0	0	0.771	0.900	0	0.976
JUN	MAPK14	9606.ENSP00000360266	9606.ENSP00000229795	0	0	0	0	0	0.328	0.900	0	0.929
JUN	SMAD3	9606.ENSP00000360266	9606.ENSP00000332973	0	0	0	0	0	0.786	0	0	0.786
JUN	SRC	9606.ENSP00000360266	9606.ENSP00000362680	0	0	0	0	0	0.085	0.900	0	0.904
JUN	TNF	9606.ENSP00000360266	9606.ENSP00000398698	0	0	0	0	0	0	0.900	0	0.900
JUN	MAPK8	9606.ENSP00000360266	9606.ENSP00000378974	0	0	0	0	0	0.997	0.900	0	0.999
KEAP1	NFE2L2	9606.ENSP00000377245	9606.ENSP00000380252	0	0	0	0	0	0.999	0.900	0	0.999
KIT	KRAS	9606.ENSP00000288135	9606.ENSP00000256078	0	0	0	0	0	0.071	0.900	0	0.903
KIT	PIK3CA	9606.ENSP00000288135	9606.ENSP00000263967	0	0	0	0	0	0.325	0.900	0	0.929
KIT	STAT3	9606.ENSP00000288135	9606.ENSP00000264657	0	0	0	0	0	0.079	0.900	0	0.903
KIT	STAT1	9606.ENSP00000288135	9606.ENSP00000354394	0	0	0	0	0	0.612	0.500	0	0.798
KIT	STAT5A	9606.ENSP00000288135	9606.ENSP00000341208	0	0	0	0	0	0.079	0.900	0	0.903
KIT	PIK3CB	9606.ENSP00000288135	9606.ENSP00000501150	0	0	0	0	0	0.087	0.900	0	0.904
KIT	NRAS	9606.ENSP00000288135	9606.ENSP00000358548	0	0	0	0	0	0.071	0.900	0	0.903
KIT	PTPN11	9606.ENSP00000288135	9606.ENSP00000489597	0	0	0	0	0	0.596	0.900	0	0.957
KIT	PIK3R1	9606.ENSP00000288135	9606.ENSP00000428056	0	0	0	0	0	0.870	0.900	0	0.986
KRAS	MAPK1	9606.ENSP00000256078	9606.ENSP00000215832	0	0	0	0	0	0.495	0.900	0	0.947
KRAS	SYK	9606.ENSP00000256078	9606.ENSP00000364898	0	0	0	0	0	0.110	0.900	0	0.907
KRAS	NRAS	9606.ENSP00000256078	9606.ENSP00000358548	0	0	0	0.981	0	0.422	0.900	0	0.939
KRAS	MAPK8	9606.ENSP00000256078	9606.ENSP00000378974	0	0	0	0	0	0.145	0.900	0	0.910
KRAS	PIK3R1	9606.ENSP00000256078	9606.ENSP00000428056	0	0	0	0	0	0.102	0.900	0	0.906
KRAS	PIK3CB	9606.ENSP00000256078	9606.ENSP00000501150	0	0	0	0	0	0.216	0.900	0	0.918
KRAS	PDGFRA	9606.ENSP00000256078	9606.ENSP00000257290	0	0	0	0	0	0.092	0.900	0	0.905
KRAS	SRC	9606.ENSP00000256078	9606.ENSP00000362680	0	0	0	0	0	0.297	0.900	0	0.926
KRAS	PIK3CA	9606.ENSP00000256078	9606.ENSP00000263967	0	0	0	0	0	0.627	0.900	0	0.961
KRAS	SOS1	9606.ENSP00000256078	9606.ENSP00000384675	0	0	0	0	0	0.950	0.900	0	0.994
LATS1	NF2	9606.ENSP00000437550	9606.ENSP00000344666	0	0	0	0	0	0.974	0	0	0.974
LATS1	YAP1	9606.ENSP00000437550	9606.ENSP00000478927	0	0	0	0	0	0.974	0.900	0	0.997
LEP	PRL	9606.ENSP00000312652	9606.ENSP00000302150	0	0	0	0	0	0	0.900	0	0.900
LRP5	LRP6	9606.ENSP00000294304	9606.ENSP00000261349	0	0	0	0.974	0	0.354	0.900	0	0.932
LRP5	WNT3A	9606.ENSP00000294304	9606.ENSP00000284523	0	0	0	0	0	0.095	0.720	0	0.735
LRP5	LRRK2	9606.ENSP00000294304	9606.ENSP00000298910	0	0	0	0	0	0	0.720	0	0.720
LRP5	SOST	9606.ENSP00000294304	9606.ENSP00000301691	0	0	0	0	0	0.625	0.900	0	0.960
LRP6	LRRK2	9606.ENSP00000261349	9606.ENSP00000298910	0	0	0	0	0	0.474	0.720	0	0.846
LRP6	WNT3A	9606.ENSP00000261349	9606.ENSP00000284523	0	0	0	0	0	0.706	0.800	0	0.938
LRP6	WNT1	9606.ENSP00000261349	9606.ENSP00000293549	0	0	0	0	0	0.388	0.650	0	0.776
LRP6	SOST	9606.ENSP00000261349	9606.ENSP00000301691	0	0	0	0	0	0.977	0.900	0	0.997
MAPK1	NR4A1	9606.ENSP00000215832	9606.ENSP00000440864	0	0	0	0	0	0.045	0.900	0	0.900
MAPK1	NFATC1	9606.ENSP00000215832	9606.ENSP00000389377	0	0	0	0	0	0	0.900	0	0.900
MAPK1	MITF	9606.ENSP00000215832	9606.ENSP00000391803	0	0	0	0	0	0.072	0.900	0	0.903
MAPK1	STAT1	9606.ENSP00000215832	9606.ENSP00000354394	0	0	0	0	0	0.091	0.900	0	0.905
MAPK1	MAPT	9606.ENSP00000215832	9606.ENSP00000340820	0	0	0	0	0	0.314	0.900	0	0.928
MAPK1	PTPN11	9606.ENSP00000215832	9606.ENSP00000489597	0	0	0	0	0	0.145	0.900	0	0.910
MAPK1	NRAS	9606.ENSP00000215832	9606.ENSP00000358548	0	0	0	0	0	0.098	0.900	0	0.905
MAPK1	SMAD3	9606.ENSP00000215832	9606.ENSP00000332973	0	0	0	0	0	0.364	0.900	0	0.933
MAPK1	SMAD2	9606.ENSP00000215832	9606.ENSP00000262160	0	0	0	0	0	0	0.900	0	0.900
MAPK1	MYC	9606.ENSP00000215832	9606.ENSP00000478887	0	0	0	0	0	0.643	0.900	0	0.962
MAPK1	MAPK14	9606.ENSP00000215832	9606.ENSP00000229795	0	0	0	0.924	0	0.816	0.900	0	0.980
MAPK1	STAT3	9606.ENSP00000215832	9606.ENSP00000264657	0	0	0	0	0	0.926	0	0	0.926
MAPK1	TP53	9606.ENSP00000215832	9606.ENSP00000269305	0	0	0	0	0	0.806	0.900	0	0.979
MAPK14	RB1	9606.ENSP00000229795	9606.ENSP00000267163	0	0	0	0	0	0.735	0	0	0.735
MAPK14	PTK2	9606.ENSP00000229795	9606.ENSP00000341189	0	0	0	0.590	0	0.054	0.900	0	0.901
MAPK14	PPARGC1A	9606.ENSP00000229795	9606.ENSP00000264867	0	0	0	0	0	0	0.900	0	0.900
MAPK14	MAPK8	9606.ENSP00000229795	9606.ENSP00000378974	0	0	0	0.922	0	0.292	0.900	0	0.926
MAPK14	TP53	9606.ENSP00000229795	9606.ENSP00000269305	0	0	0	0	0	0.818	0.900	0	0.981
MAPK8	NFKB1	9606.ENSP00000378974	9606.ENSP00000226574	0	0	0	0	0	0.072	0.900	0	0.903
MAPK8	TP53	9606.ENSP00000378974	9606.ENSP00000269305	0	0	0	0	0	0.845	0.900	0	0.983
MAPK8	SMAD3	9606.ENSP00000378974	9606.ENSP00000332973	0	0	0	0	0	0.387	0.900	0	0.936
MAPK8	SMAD4	9606.ENSP00000378974	9606.ENSP00000341551	0	0	0	0	0	0	0.900	0	0.900
MAPK8	RAC1	9606.ENSP00000378974	9606.ENSP00000348461	0	0	0	0	0	0.368	0.750	0	0.835
MAPK8	NRAS	9606.ENSP00000378974	9606.ENSP00000358548	0	0	0	0	0	0.145	0.900	0	0.910
MAPK8	SRC	9606.ENSP00000378974	9606.ENSP00000362680	0	0	0	0.576	0	0.094	0.900	0	0.905
MAPK8	NFATC1	9606.ENSP00000378974	9606.ENSP00000389377	0	0	0	0	0	0.234	0.900	0	0.920
MAPK8	TRAF6	9606.ENSP00000378974	9606.ENSP00000433623	0	0	0	0	0	0.062	0.900	0	0.902
MAPK8	RELA	9606.ENSP00000378974	9606.ENSP00000384273	0	0	0	0	0	0.045	0.900	0	0.900
MAPT	SNCA	9606.ENSP00000340820	9606.ENSP00000500990	0	0	0	0	0	0.817	0	0	0.817
MC2R	MRAP	9606.ENSP00000333821	9606.ENSP00000382684	0	0	0	0	0	0.973	0.900	0	0.997
MC2R	POMC	9606.ENSP00000333821	9606.ENSP00000384092	0	0	0	0	0	0.905	0.900	0	0.990
MC4R	POMC	9606.ENSP00000299766	9606.ENSP00000384092	0	0	0	0	0	0.787	0.900	0	0.977
MDM2	RB1	9606.ENSP00000258149	9606.ENSP00000267163	0	0	0	0	0	0.889	0.900	0	0.988
MDM2	TP53	9606.ENSP00000258149	9606.ENSP00000269305	0	0	0	0	0	0.999	0.900	0	0.999
MIF	TAT	9606.ENSP00000215754	9606.ENSP00000348234	0	0	0	0	0	0	0.900	0	0.900
MITF	TFE3	9606.ENSP00000391803	9606.ENSP00000314129	0	0	0	0.918	0	0.832	0.800	0	0.964
MLH1	TP53	9606.ENSP00000231790	9606.ENSP00000269305	0	0	0	0	0	0	0.750	0	0.750
MMP13	RUNX2	9606.ENSP00000260302	9606.ENSP00000360493	0	0	0	0	0	0	0.750	0	0.750
MMP2	MMP9	9606.ENSP00000219070	9606.ENSP00000361405	0	0	0	0.927	0	0	0.900	0	0.900
MMP2	TGFB1	9606.ENSP00000219070	9606.ENSP00000221930	0	0	0	0	0	0.600	0.400	0	0.749
MMP2	SRC	9606.ENSP00000219070	9606.ENSP00000362680	0	0	0	0	0	0	0.900	0	0.900
MMP3	MMP9	9606.ENSP00000299855	9606.ENSP00000361405	0	0	0	0.784	0	0	0.900	0	0.900
MMP3	SPP1	9606.ENSP00000299855	9606.ENSP00000378517	0	0	0	0	0	0	0.750	0	0.750
MMP9	TGFB1	9606.ENSP00000361405	9606.ENSP00000221930	0	0	0	0	0	0.599	0.400	0	0.749
MMP9	SRC	9606.ENSP00000361405	9606.ENSP00000362680	0	0	0	0	0	0	0.900	0	0.900
MRAP	POMC	9606.ENSP00000382684	9606.ENSP00000384092	0	0	0	0	0	0.900	0.900	0	0.989
MTHFR	SHMT2	9606.ENSP00000365770	9606.ENSP00000333667	0	0	0	0	0	0	0.978	0	0.978
MTOR	PIK3CA	9606.ENSP00000354558	9606.ENSP00000263967	0	0	0	0.548	0	0.166	0.900	0	0.913
MTOR	STAT3	9606.ENSP00000354558	9606.ENSP00000264657	0	0	0	0	0	0.735	0	0	0.735
MTOR	PPARG	9606.ENSP00000354558	9606.ENSP00000287820	0	0	0	0	0	0	0.900	0	0.900
MTOR	PIK3CB	9606.ENSP00000354558	9606.ENSP00000501150	0	0	0	0.549	0	0.166	0.900	0	0.913
MTOR	PIK3R1	9606.ENSP00000354558	9606.ENSP00000428056	0	0	0	0	0	0	0.900	0	0.900
MTOR	PRKAA2	9606.ENSP00000354558	9606.ENSP00000360290	0	0	0	0	0	0.115	0.900	0	0.907
MYC	SMAD2	9606.ENSP00000478887	9606.ENSP00000262160	0	0	0	0	0	0.525	0.500	0	0.752
MYC	STAT3	9606.ENSP00000478887	9606.ENSP00000264657	0	0	0	0	0	0.612	0.750	0	0.898
MYC	NFE2L2	9606.ENSP00000478887	9606.ENSP00000380252	0	0	0	0	0	0.531	0.750	0	0.877
MYD88	TLR4	9606.ENSP00000498321	9606.ENSP00000363089	0	0	0	0.582	0	0.974	0.900	0	0.997
MYD88	TRAF6	9606.ENSP00000498321	9606.ENSP00000433623	0	0	0	0	0	0.849	0.900	0	0.984
NAMPT	SIRT1	9606.ENSP00000222553	9606.ENSP00000212015	0	0	0	0	0	0	0.900	0	0.900
NAMPT	NT5E	9606.ENSP00000222553	9606.ENSP00000257770	0	0	0	0	0	0	0.900	0	0.900
NAMPT	SIRT3	9606.ENSP00000222553	9606.ENSP00000372191	0	0	0	0	0	0	0.900	0	0.900
