#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
GPAT3	GPAT4	9606.ENSP00000264409	9606.ENSP00000380184	0	0	0	0.973	0	0	0.900	0	0.900
GPAT3	GPD2	9606.ENSP00000264409	9606.ENSP00000308610	0	0	0	0	0	0	0.900	0	0.900
GPAT3	GPD1	9606.ENSP00000264409	9606.ENSP00000301149	0	0	0	0	0	0	0.922	0	0.922
GPAT4	GPD1	9606.ENSP00000380184	9606.ENSP00000301149	0	0	0	0	0	0	0.922	0	0.922
GPAT4	GPD2	9606.ENSP00000380184	9606.ENSP00000308610	0	0	0	0	0	0	0.900	0	0.900
GPD1	GPD2	9606.ENSP00000301149	9606.ENSP00000308610	0	0	0	0	0	0.093	0.835	0	0.844
GPD2	SDHB	9606.ENSP00000308610	9606.ENSP00000364649	0	0	0	0	0	0.210	0.809	0	0.842
GPIHBP1	LPL	9606.ENSP00000480053	9606.ENSP00000497642	0	0	0	0	0	0.966	0.700	0	0.989
GPR158	RGS7	9606.ENSP00000365529	9606.ENSP00000355523	0	0	0	0	0	0.900	0	0	0.900
GPT2	IDH3G	9606.ENSP00000345282	9606.ENSP00000217901	0	0	0	0	0	0	0.815	0	0.815
GPT2	NAGS	9606.ENSP00000345282	9606.ENSP00000293404	0	0	0	0	0	0	0.914	0	0.914
GPT2	SDHB	9606.ENSP00000345282	9606.ENSP00000364649	0	0	0	0	0	0	0.800	0	0.800
GPT2	OGDH	9606.ENSP00000345282	9606.ENSP00000388183	0	0	0	0	0	0	0.800	0	0.800
GSTA1	GSTA5	9606.ENSP00000335620	9606.ENSP00000360028	0	0	0	0.983	0	0.610	0.650	0	0.857
GYG1	PYGM	9606.ENSP00000340736	9606.ENSP00000164139	0	0	0	0	0	0	0.750	0	0.750
GYG1	PPP1R3C	9606.ENSP00000340736	9606.ENSP00000238994	0	0	0	0	0	0.697	0.800	0	0.936
GYG1	GYS2	9606.ENSP00000340736	9606.ENSP00000261195	0	0	0	0	0	0.624	0.900	0	0.960
GYG1	GYS1	9606.ENSP00000340736	9606.ENSP00000317904	0	0	0	0	0	0.993	0.900	0	0.999
GYG1	UGP2	9606.ENSP00000340736	9606.ENSP00000338703	0	0	0	0	0	0	0.900	0	0.900
GYS1	PPP1R3C	9606.ENSP00000317904	9606.ENSP00000238994	0	0	0	0	0	0.872	0.900	0	0.986
GYS1	GYS2	9606.ENSP00000317904	9606.ENSP00000261195	0	0	0	0.976	0	0	0.900	0	0.900
GYS1	PRKAG2	9606.ENSP00000317904	9606.ENSP00000287878	0	0	0	0	0	0	0.900	0	0.900
GYS1	PPP1CA	9606.ENSP00000317904	9606.ENSP00000326031	0	0	0	0	0	0.704	0.900	0	0.969
GYS1	UGP2	9606.ENSP00000317904	9606.ENSP00000338703	0	0	0	0	0	0	0.918	0	0.918
GYS2	PPP1R3C	9606.ENSP00000261195	9606.ENSP00000238994	0	0	0	0	0	0.836	0.900	0	0.982
GYS2	PRKAG2	9606.ENSP00000261195	9606.ENSP00000287878	0	0	0	0	0	0	0.900	0	0.900
GYS2	PPP1CA	9606.ENSP00000261195	9606.ENSP00000326031	0	0	0	0	0	0.386	0.900	0	0.936
GYS2	UGP2	9606.ENSP00000261195	9606.ENSP00000338703	0	0	0	0	0	0	0.918	0	0.918
H6PD	PGLS	9606.ENSP00000473348	9606.ENSP00000252603	0	0	0	0.727	0	0	0.955	0	0.955
H6PD	PGD	9606.ENSP00000473348	9606.ENSP00000270776	0	0	0	0	0	0.146	0.983	0	0.985
H6PD	PDHA2	9606.ENSP00000473348	9606.ENSP00000295266	0	0	0	0	0	0.073	0.800	0	0.806
H6PD	PDHB	9606.ENSP00000473348	9606.ENSP00000307241	0	0	0	0	0	0	0.800	0	0.800
HACD2	SCD	9606.ENSP00000373153	9606.ENSP00000359380	0	0	0	0	0	0	0.900	0	0.900
HM13	RNF139	9606.ENSP00000381237	9606.ENSP00000304051	0	0	0	0	0	0.608	0.720	0	0.885
HMGCL	OXCT1	9606.ENSP00000363614	9606.ENSP00000196371	0	0	0	0	0	0	0.900	0	0.900
HMGCL	HMGCR	9606.ENSP00000363614	9606.ENSP00000287936	0	0	0	0	0	0	0.792	0	0.792
HMGCL	SUCLA2	9606.ENSP00000363614	9606.ENSP00000494360	0	0	0	0	0	0.069	0.800	0	0.805
HMGCL	SUCLG2	9606.ENSP00000363614	9606.ENSP00000419325	0	0	0	0	0	0.069	0.800	0	0.805
HMGCL	SUCLG1	9606.ENSP00000363614	9606.ENSP00000377446	0	0	0	0	0	0	0.800	0	0.800
HMGCR	PRKAG2	9606.ENSP00000287936	9606.ENSP00000287878	0	0	0	0	0	0.094	0.900	0	0.905
HMGCR	SREBF2	9606.ENSP00000287936	9606.ENSP00000354476	0	0	0	0	0	0	0.750	0	0.750
HPD	IL4I1	9606.ENSP00000289004	9606.ENSP00000472474	0	0	0	0	0	0	0.900	0	0.900
HPRT1	PDE9A	9606.ENSP00000298556	9606.ENSP00000291539	0	0	0	0	0	0	0.900	0	0.900
HPRT1	MT-ATP6	9606.ENSP00000298556	9606.ENSP00000354632	0	0	0	0	0	0	0.792	0	0.792
HPRT1	IMPDH2	9606.ENSP00000298556	9606.ENSP00000321584	0	0	0	0	0	0	0.910	0	0.910
HPRT1	PNP	9606.ENSP00000298556	9606.ENSP00000354532	0	0	0	0	0	0.069	0.956	0	0.957
HSD17B2	HSD17B8	9606.ENSP00000199936	9606.ENSP00000363794	0	0	0	0.601	0	0	0.900	0	0.900
HSPG2	NID2	9606.ENSP00000363827	9606.ENSP00000216286	0	0	0	0	0	0.647	0.500	0	0.816
HSPG2	TINAGL1	9606.ENSP00000363827	9606.ENSP00000271064	0	0	0	0	0	0.754	0	0	0.754
IDE	INS	9606.ENSP00000265986	9606.ENSP00000380432	0	0	0	0	0	0.971	0.750	0	0.992
IDH3G	IL4I1	9606.ENSP00000217901	9606.ENSP00000472474	0	0	0	0	0	0.053	0.800	0	0.802
IDH3G	OGDH	9606.ENSP00000217901	9606.ENSP00000388183	0	0	0	0	0	0.068	0.937	0	0.939
IL4I1	PCK2	9606.ENSP00000472474	9606.ENSP00000216780	0	0	0	0	0	0	0.800	0	0.800
IL4I1	PCK1	9606.ENSP00000472474	9606.ENSP00000319814	0	0	0	0	0	0	0.800	0	0.800
IL4I1	MDH2	9606.ENSP00000472474	9606.ENSP00000327070	0	0	0	0	0	0	0.800	0	0.800
IL4I1	MTR	9606.ENSP00000472474	9606.ENSP00000355536	0	0	0	0	0	0	0.900	0	0.900
IL4I1	MAT1A	9606.ENSP00000472474	9606.ENSP00000361287	0	0	0	0	0	0	0.900	0	0.900
IL4I1	OGDH	9606.ENSP00000472474	9606.ENSP00000388183	0	0	0	0	0	0	0.800	0	0.800
IL4I1	PC	9606.ENSP00000472474	9606.ENSP00000498994	0	0	0	0	0	0	0.800	0	0.800
IMMT	MTX1	9606.ENSP00000387262	9606.ENSP00000357360	0	0	0	0	0	0.334	0.720	0	0.805
IMMT	TOMM40	9606.ENSP00000387262	9606.ENSP00000410339	0	0	0	0	0	0.290	0.720	0	0.792
INS	INSR	9606.ENSP00000380432	9606.ENSP00000303830	0	0	0	0	0	0.983	0.900	0	0.998
ISY1	PPIG	9606.ENSP00000273541	9606.ENSP00000260970	0	0	0	0	0	0.801	0	0	0.801
ISY1	PRCC	9606.ENSP00000273541	9606.ENSP00000271526	0	0	0	0	0	0	0.800	0	0.800
ISY1	RBM8A	9606.ENSP00000273541	9606.ENSP00000463058	0	0	0	0	0	0.808	0.900	0	0.980
IVD	MCCC1	9606.ENSP00000499074	9606.ENSP00000265594	0	0	0	0	0	0.087	0.937	0	0.940
IVD	MCCC2	9606.ENSP00000499074	9606.ENSP00000343657	0	0	0	0	0	0	0.941	0	0.941
LDHD	PDHA2	9606.ENSP00000300051	9606.ENSP00000295266	0	0	0	0	0	0.095	0.900	0	0.905
LDHD	PC	9606.ENSP00000300051	9606.ENSP00000498994	0	0	0	0	0	0	0.900	0	0.900
LDHD	ME1	9606.ENSP00000300051	9606.ENSP00000358719	0	0	0	0	0	0	0.900	0	0.900
LDHD	PDHB	9606.ENSP00000300051	9606.ENSP00000307241	0	0	0	0	0	0	0.900	0	0.900
LDLR	PCSK9	9606.ENSP00000454071	9606.ENSP00000303208	0	0	0	0	0	0.982	0.900	0	0.998
LDLR	LDLRAP1	9606.ENSP00000454071	9606.ENSP00000363458	0	0	0	0	0	0.822	0.900	0	0.981
LIPA	SULT2B1	9606.ENSP00000337354	9606.ENSP00000201586	0	0	0	0	0	0	0.800	0	0.800
LIPE	PRKAG2	9606.ENSP00000244289	9606.ENSP00000287878	0	0	0	0	0	0	0.900	0	0.900
LIPF	LIPG	9606.ENSP00000377900	9606.ENSP00000261292	0	0	0	0	0	0	0.900	0	0.900
LIPF	PNPLA2	9606.ENSP00000377900	9606.ENSP00000337701	0	0	0	0	0	0.101	0.900	0	0.906
LIPF	LPL	9606.ENSP00000377900	9606.ENSP00000497642	0	0	0	0	0	0	0.900	0	0.900
LIPG	LPL	9606.ENSP00000261292	9606.ENSP00000497642	0	0	0	0.930	0	0	0.900	0	0.900
LIPG	PNPLA2	9606.ENSP00000261292	9606.ENSP00000337701	0	0	0	0	0	0	0.900	0	0.900
LPA	PLA2G7	9606.ENSP00000321334	9606.ENSP00000274793	0	0	0	0	0	0	0.720	0	0.720
LPL	MOGAT2	9606.ENSP00000497642	9606.ENSP00000198801	0	0	0	0	0	0	0.900	0	0.900
LPL	PNPLA2	9606.ENSP00000497642	9606.ENSP00000337701	0	0	0	0	0	0	0.900	0	0.900
MAK	MCM6	9606.ENSP00000346484	9606.ENSP00000264156	0	0	0	0	0	0.782	0	0	0.782
MAT1A	MTR	9606.ENSP00000361287	9606.ENSP00000355536	0	0	0	0	0	0	0.942	0	0.942
MCAT	MCCC2	9606.ENSP00000290429	9606.ENSP00000343657	0	0	0	0	0	0	0.792	0	0.792
MCAT	PCCB	9606.ENSP00000290429	9606.ENSP00000419027	0	0	0	0	0	0	0.792	0	0.792
MCCC1	OTC	9606.ENSP00000265594	9606.ENSP00000039007	0	0	0	0	0	0.165	0.673	0	0.715
MCCC1	PC	9606.ENSP00000265594	9606.ENSP00000498994	0	0	0	0.812	0	0.329	0.829	0	0.880
MCCC1	PCCB	9606.ENSP00000265594	9606.ENSP00000419027	0	0	0	0	0	0.831	0.712	0	0.949
MCCC1	MCCC2	9606.ENSP00000265594	9606.ENSP00000343657	0	0	0	0	0	0.923	0.967	0	0.997
MCCC2	PC	9606.ENSP00000343657	9606.ENSP00000498994	0	0	0	0	0	0.329	0.891	0	0.924
MDC1	NBN	9606.ENSP00000365588	9606.ENSP00000265433	0	0	0	0	0	0.928	0.500	0	0.962
MDC1	RNF8	9606.ENSP00000365588	9606.ENSP00000362578	0	0	0	0	0	0.835	0.500	0	0.913
MDH2	PCK2	9606.ENSP00000327070	9606.ENSP00000216780	0	0	0	0	0	0	0.924	0	0.924
MDH2	MMUT	9606.ENSP00000327070	9606.ENSP00000274813	0	0	0	0	0	0.095	0.800	0	0.811
MDH2	PCK1	9606.ENSP00000327070	9606.ENSP00000319814	0	0	0	0	0	0	0.924	0	0.924
MDH2	ME1	9606.ENSP00000327070	9606.ENSP00000358719	0	0	0	0	0	0.071	0.925	0	0.927
MDH2	PC	9606.ENSP00000327070	9606.ENSP00000498994	0	0	0	0	0	0.314	0.937	0	0.955
ME1	PDHA2	9606.ENSP00000358719	9606.ENSP00000295266	0	0	0	0	0	0.071	0.900	0	0.903
ME1	PDHB	9606.ENSP00000358719	9606.ENSP00000307241	0	0	0	0	0	0	0.925	0	0.925
ME1	PC	9606.ENSP00000358719	9606.ENSP00000498994	0	0	0	0	0	0.447	0.965	0	0.980
MED24	TAF3	9606.ENSP00000440100	9606.ENSP00000340271	0	0	0	0	0	0.800	0	0	0.800
MMAA	MMUT	9606.ENSP00000497008	9606.ENSP00000274813	0	0	0	0	0	0.512	0.700	0	0.847
MMACHC	MMADHC	9606.ENSP00000383840	9606.ENSP00000389060	0	0	0	0	0	0.292	0.700	0	0.778
MMUT	PCK2	9606.ENSP00000274813	9606.ENSP00000216780	0	0	0	0	0	0	0.800	0	0.800
MMUT	PC	9606.ENSP00000274813	9606.ENSP00000498994	0	0	0	0	0	0	0.800	0	0.800
MMUT	PCK1	9606.ENSP00000274813	9606.ENSP00000319814	0	0	0	0	0	0	0.800	0	0.800
MMUT	SUCLG1	9606.ENSP00000274813	9606.ENSP00000377446	0	0	0	0	0	0	0.900	0	0.900
MMUT	SUCLA2	9606.ENSP00000274813	9606.ENSP00000494360	0	0	0	0	0	0.075	0.900	0	0.903
MMUT	SUCLG2	9606.ENSP00000274813	9606.ENSP00000419325	0	0	0	0	0	0.095	0.900	0	0.905
MPC1	MPC2	9606.ENSP00000354223	9606.ENSP00000271373	0	0	0	0	0	0.626	0.900	0	0.961
MT-CYB	NDUFS7	9606.ENSP00000354554	9606.ENSP00000233627	0	0	0	0	0	0.876	0.301	0	0.909
MT-CYB	NDUFS4	9606.ENSP00000354554	9606.ENSP00000296684	0	0	0	0	0	0.904	0	0	0.904
MTR	SDS	9606.ENSP00000355536	9606.ENSP00000257549	0	0	0	0	0	0.095	0.800	0	0.811
MTR	SHMT1	9606.ENSP00000355536	9606.ENSP00000318868	0	0	0	0	0	0	0.942	0	0.942
MTX1	TOMM40	9606.ENSP00000357360	9606.ENSP00000410339	0	0	0	0	0	0.725	0.540	0	0.868
MVD	SREBF2	9606.ENSP00000301012	9606.ENSP00000354476	0	0	0	0	0	0	0.750	0	0.750
MYBPC3	MYH7	9606.ENSP00000442795	9606.ENSP00000347507	0	0	0	0	0	0.483	0.900	0	0.946
NADK2	SIRT5	9606.ENSP00000371362	9606.ENSP00000476228	0	0	0	0	0	0	0.900	0	0.900
NAGS	OAT	9606.ENSP00000293404	9606.ENSP00000357838	0	0	0	0	0	0	0.809	0	0.809
NBN	RNF8	9606.ENSP00000265433	9606.ENSP00000362578	0	0	0	0	0	0.611	0.500	0	0.797
NDUFS4	NDUFS7	9606.ENSP00000296684	9606.ENSP00000233627	0	0	0	0	0	0.995	0.967	0	0.999
NELFB	PPP2CA	9606.ENSP00000339495	9606.ENSP00000418447	0	0	0	0	0	0.832	0	0	0.832
NMRK2	PNP	9606.ENSP00000480091	9606.ENSP00000354532	0	0	0	0	0	0.115	0.900	0	0.907
NMRK2	QPRT	9606.ENSP00000480091	9606.ENSP00000378782	0	0	0	0	0	0	0.900	0	0.900
NPC1	NPC2	9606.ENSP00000269228	9606.ENSP00000451206	0	0	0	0	0	0.959	0.900	0	0.995
NPY	PYY	9606.ENSP00000384364	9606.ENSP00000353198	0	0	0	0.929	0	0	0.900	0	0.900
NPY	NPY5R	9606.ENSP00000384364	9606.ENSP00000423917	0	0	0	0	0	0	0.900	0	0.900
NPY5R	PYY	9606.ENSP00000423917	9606.ENSP00000353198	0	0	0	0	0	0	0.900	0	0.900
NR0B2	NR5A2	9606.ENSP00000254227	9606.ENSP00000356331	0	0	0	0.620	0	0.984	0	0	0.984
NR1H3	PSME3	9606.ENSP00000477707	9606.ENSP00000293362	0	0	0	0	0	0.051	0.900	0	0.901
NR1H3	RXRB	9606.ENSP00000477707	9606.ENSP00000363817	0	0	0	0.667	0	0.982	0.900	0	0.998
NR1H4	RXRB	9606.ENSP00000447149	9606.ENSP00000363817	0	0	0	0.639	0	0.803	0	0	0.803
NUP188	NUP210	9606.ENSP00000361658	9606.ENSP00000254508	0	0	0	0	0	0.800	0.800	0	0.958
NXF2	NXT2	9606.ENSP00000485586	9606.ENSP00000218004	0	0	0	0	0	0.484	0.540	0	0.752
NXF3	NXT2	9606.ENSP00000378504	9606.ENSP00000218004	0	0	0	0	0	0.911	0.900	0	0.990
OAT	OTC	9606.ENSP00000357838	9606.ENSP00000039007	0	0	0	0	0	0	0.787	0	0.787
OGDH	PDHX	9606.ENSP00000388183	9606.ENSP00000227868	0	0	0	0	0	0.771	0.594	0	0.903
OGDH	PDHB	9606.ENSP00000388183	9606.ENSP00000307241	0	0	0	0	0	0.605	0.580	0	0.827
OGDH	RNF8	9606.ENSP00000388183	9606.ENSP00000362578	0	0	0	0	0	0.784	0	0	0.784
OGDH	SUCLG1	9606.ENSP00000388183	9606.ENSP00000377446	0	0	0	0	0	0.486	0.874	0	0.932
OGDH	SUCLG2	9606.ENSP00000388183	9606.ENSP00000419325	0	0	0	0	0	0.226	0.713	0	0.768
OGDH	SUCLA2	9606.ENSP00000388183	9606.ENSP00000494360	0	0	0	0	0	0.095	0.772	0	0.785
OTC	PGM1	9606.ENSP00000039007	9606.ENSP00000360124	0	0	0	0	0	0	0.792	0	0.792
OXCT1	SDHB	9606.ENSP00000196371	9606.ENSP00000364649	0	0	0	0	0	0	0.792	0	0.792
PC	PCK2	9606.ENSP00000498994	9606.ENSP00000216780	0	0	0	0	0	0	0.900	0	0.900
PC	PDHA2	9606.ENSP00000498994	9606.ENSP00000295266	0	0	0	0	0	0	0.900	0	0.900
PC	PDHB	9606.ENSP00000498994	9606.ENSP00000307241	0	0	0	0	0	0	0.900	0	0.900
PC	PCK1	9606.ENSP00000498994	9606.ENSP00000319814	0	0	0	0	0	0	0.900	0	0.900
PC	PCCB	9606.ENSP00000498994	9606.ENSP00000419027	0	0	0	0	0	0.329	0.891	0	0.924
PCK1	PCK2	9606.ENSP00000319814	9606.ENSP00000216780	0	0	0	0.975	0	0.319	0.900	0	0.928
PCK1	PDHA2	9606.ENSP00000319814	9606.ENSP00000295266	0	0	0	0	0	0	0.800	0	0.800
PCK1	PDHB	9606.ENSP00000319814	9606.ENSP00000307241	0	0	0	0	0	0	0.800	0	0.800
PCK2	PDHA2	9606.ENSP00000216780	9606.ENSP00000295266	0	0	0	0	0	0	0.800	0	0.800
PCK2	PDHB	9606.ENSP00000216780	9606.ENSP00000307241	0	0	0	0	0	0	0.800	0	0.800
PDHA2	PDHX	9606.ENSP00000295266	9606.ENSP00000227868	0	0	0	0	0	0.321	0.956	0	0.969
PDHA2	TKT	9606.ENSP00000295266	9606.ENSP00000391481	0	0	0	0	0	0	0.800	0	0.800
PDHA2	PDHB	9606.ENSP00000295266	9606.ENSP00000307241	0	0	0	0	0	0.718	0.973	0	0.992
PDHB	PDHX	9606.ENSP00000307241	9606.ENSP00000227868	0	0	0	0	0	0.968	0.978	0	0.999
PDHB	TKT	9606.ENSP00000307241	9606.ENSP00000391481	0	0	0	0	0	0	0.818	0	0.818
PDHX	RNF8	9606.ENSP00000227868	9606.ENSP00000362578	0	0	0	0	0	0.747	0	0	0.747
PELI1	UBE2V1	9606.ENSP00000351789	9606.ENSP00000340305	0	0	0	0	0	0.516	0.500	0	0.747
PFAS	RBM8A	9606.ENSP00000313490	9606.ENSP00000463058	0	0	0	0	0	0.766	0	0	0.766
PFKL	TKT	9606.ENSP00000269848	9606.ENSP00000391481	0	0	0	0	0	0	0.937	0	0.937
PFKL	PFKM	9606.ENSP00000269848	9606.ENSP00000496597	0	0	0	0.975	0	0.827	0.900	0	0.982
PFKM	TKT	9606.ENSP00000496597	9606.ENSP00000391481	0	0	0	0	0	0	0.937	0	0.937
PGD	PGLS	9606.ENSP00000270776	9606.ENSP00000252603	0	0	0	0	0	0	0.955	0	0.955
PGM1	UGP2	9606.ENSP00000360124	9606.ENSP00000338703	0	0	0	0	0	0.069	0.781	0	0.787
PHKA1	PHKB	9606.ENSP00000362643	9606.ENSP00000313504	0	0	0	0.820	0	0	0.900	0	0.900
PHKA1	PHKA2	9606.ENSP00000362643	9606.ENSP00000369274	0	0	0	0.972	0	0.472	0.900	0	0.944
PHKA1	PHKG1	9606.ENSP00000362643	9606.ENSP00000445440	0	0	0	0	0	0.128	0.800	0	0.818
PHKA2	PHKB	9606.ENSP00000369274	9606.ENSP00000313504	0	0	0	0.825	0	0.623	0.900	0	0.960
PHKB	PHKG1	9606.ENSP00000313504	9606.ENSP00000445440	0	0	0	0	0	0.128	0.800	0	0.818
PIPOX	SHMT1	9606.ENSP00000317721	9606.ENSP00000318868	0	0	0	0	0	0	0.938	0	0.938
PIPOX	SARDH	9606.ENSP00000317721	9606.ENSP00000360938	0	0	0	0	0	0.361	0.927	0	0.951
PNP	SIRT5	9606.ENSP00000354532	9606.ENSP00000476228	0	0	0	0	0	0	0.900	0	0.900
PPIG	RBM8A	9606.ENSP00000260970	9606.ENSP00000463058	0	0	0	0	0	0.800	0	0	0.800
PPP1CA	PPP1R3C	9606.ENSP00000326031	9606.ENSP00000238994	0	0	0	0	0	0.611	0.900	0	0.959
PPP2CA	RPS6KB1	9606.ENSP00000418447	9606.ENSP00000225577	0	0	0	0	0	0.094	0.900	0	0.905
PRIMPOL	RFWD3	9606.ENSP00000420860	9606.ENSP00000354361	0	0	0	0	0	0.994	0	0	0.994
PYGM	UGP2	9606.ENSP00000164139	9606.ENSP00000338703	0	0	0	0	0	0	0.927	0	0.927
QTRT1	QTRT2	9606.ENSP00000250237	9606.ENSP00000420682	0	0	0	0.625	0	0.976	0.900	0	0.997
RALA	RALB	9606.ENSP00000005257	9606.ENSP00000272519	0	0	0	0.979	0	0	0.900	0	0.900
RYR1	STAC3	9606.ENSP00000352608	9606.ENSP00000329200	0	0	0	0	0	0	0.720	0	0.720
SARDH	SHMT1	9606.ENSP00000360938	9606.ENSP00000318868	0	0	0	0	0	0.100	0.938	0	0.942
SAT1	SRM	9606.ENSP00000368572	9606.ENSP00000366156	0	0	0	0	0	0	0.900	0	0.900
SDHB	SUCLG2	9606.ENSP00000364649	9606.ENSP00000419325	0	0	0	0	0	0.066	0.965	0	0.966
SDHB	SUCLA2	9606.ENSP00000364649	9606.ENSP00000494360	0	0	0	0	0	0.249	0.979	0	0.984
SDHB	SUCLG1	9606.ENSP00000364649	9606.ENSP00000377446	0	0	0	0	0	0.281	0.980	0	0.985
SDS	SHMT1	9606.ENSP00000257549	9606.ENSP00000318868	0	0	0	0	0	0	0.938	0	0.938
SGCA	SGCB	9606.ENSP00000262018	9606.ENSP00000370839	0	0	0	0	0	0	0.720	0	0.720
SGCA	SGCD	9606.ENSP00000262018	9606.ENSP00000338343	0	0	0	0	0	0.095	0.720	0	0.735
SGCB	SGCD	9606.ENSP00000370839	9606.ENSP00000338343	0	0	0	0.588	0	0.223	0.900	0	0.918
SGMS1	SMPD2	9606.ENSP00000354829	9606.ENSP00000258052	0	0	0	0	0	0	0.913	0	0.913
SGMS1	SGPP2	9606.ENSP00000354829	9606.ENSP00000315137	0	0	0	0	0	0	0.900	0	0.900
SGMS1	SMPD1	9606.ENSP00000354829	9606.ENSP00000340409	0	0	0	0	0	0	0.913	0	0.913
SGPP2	SMPD2	9606.ENSP00000315137	9606.ENSP00000258052	0	0	0	0	0	0.065	0.900	0	0.902
SGPP2	SMPD1	9606.ENSP00000315137	9606.ENSP00000340409	0	0	0	0	0	0	0.900	0	0.900
SGPP2	SPHK2	9606.ENSP00000315137	9606.ENSP00000469158	0	0	0	0	0	0.071	0.918	0	0.920
SLC38A1	SLC38A2	9606.ENSP00000449756	9606.ENSP00000256689	0	0	0	0.930	0	0	0.900	0	0.900
SLC3A1	SLC7A9	9606.ENSP00000260649	9606.ENSP00000023064	0	0	0	0	0	0.939	0.900	0	0.993
SLC3A2	SLC7A9	9606.ENSP00000367123	9606.ENSP00000023064	0	0	0	0	0	0.416	0.900	0	0.939
SLC3A2	SLC7A10	9606.ENSP00000367123	9606.ENSP00000253188	0	0	0	0	0	0.416	0.900	0	0.939
SLC3A2	SLC7A5	9606.ENSP00000367123	9606.ENSP00000261622	0	0	0	0	0	0.990	0.900	0	0.998
SLC3A2	SLC7A8	9606.ENSP00000367123	9606.ENSP00000320378	0	0	0	0	0	0.957	0.900	0	0.995
SLC3A2	SLC7A6	9606.ENSP00000367123	9606.ENSP00000455064	0	0	0	0	0	0.521	0.900	0	0.950
SLC3A2	SLC7A7	9606.ENSP00000367123	9606.ENSP00000380666	0	0	0	0	0	0.568	0.900	0	0.955
SMPD1	SMPD2	9606.ENSP00000340409	9606.ENSP00000258052	0	0	0	0	0	0	0.900	0	0.900
SMS	SRM	9606.ENSP00000385746	9606.ENSP00000366156	0	0	0	0.610	0	0	0.913	0	0.913
SOAT2	SULT2B1	9606.ENSP00000301466	9606.ENSP00000201586	0	0	0	0	0	0	0.800	0	0.800
STX4	VAMP7	9606.ENSP00000317714	9606.ENSP00000262640	0	0	0	0	0	0.472	0.900	0	0.944
SUCLA2	SUCLG1	9606.ENSP00000494360	9606.ENSP00000377446	0	0	0	0	0	0.995	0.979	0	0.999
SUCLA2	SUCLG2	9606.ENSP00000494360	9606.ENSP00000419325	0	0	0	0.927	0	0.162	0.900	0	0.912
SUCLG1	SUCLG2	9606.ENSP00000377446	9606.ENSP00000419325	0	0	0	0	0	0.964	0.967	0	0.998
TELO2	TTI1	9606.ENSP00000262319	9606.ENSP00000362547	0	0	0	0	0	0.995	0.900	0	0.999
YARS1	YARS2	9606.ENSP00000362576	9606.ENSP00000320658	0	0	0	0	0	0.236	0.900	0	0.920
